GRADE_NAME,SS-PREV,NP-PREV,NP,IS-ELA,FRL,Asian,Black,Multi,White,Disabled,Gender,Gifted,YEARS_TEACHING,Months-Until-Renewal,Annual Salary,SumOfCertificates,YEARS_TEACHING * IS-ELA,YEARS_TEACHING * FREE-LUNCH,YEARS_TEACHING * REDUCED-LUNCH,YEARS_TEACHING * Asian,YEARS_TEACHING * Black,YEARS_TEACHING * Native,YEARS_TEACHING * Multi,YEARS_TEACHING * White,YEARS_TEACHING * Disabled,YEARS_TEACHING * Gender,YEARS_TEACHING * Gifted,BUSINESS,English,ENGLISH LANGUAGE ARTS,Foreign Languages Spanish,General Elementary Educ,INDUSTRIAL ARTS/TECHNOLOGY ED,Instructional Technology Tchr,MATHEMATICS,Mathematics Middle School,Physical Curr Physical Ed,Science General,SCIENCE NATURAL,Soc Sciences History,Soc Sciences Social Studies,SOCIAL SCIENCES,TECHNICAL ED/COMPUTER TECH
9,496,44,37,0,2,0,1,0,0,1,1,0,4,9.7,37137,6,0,4,0,0,4,0,0,0,4,4,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
9,496,44,37,0,2,0,1,0,0,1,1,0,7,78.61,40367,2,0,7,0,0,7,0,0,0,7,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9,621,56,96,0,0,1,0,0,0,0,1,1,14,39.21,70147,3,0,0,0,14,0,0,0,0,0,14,14,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
9,621,56,96,0,0,1,0,0,0,0,1,1,14,43.83,70147,3,0,0,0,14,0,0,0,0,0,14,14,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
9,654,63,30,0,0,0,0,0,1,0,1,1,0,34.59,37827,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
9,654,63,30,0,0,0,0,0,1,0,1,1,0,29.97,37827,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
9,422,42,16,1,2,0,0,0,0,1,1,0,5,8.91,39260,2,5,5,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9,422,42,16,1,2,0,0,0,0,1,1,0,5,8.91,39260,2,5,5,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9,422,42,16,1,2,0,0,0,0,1,1,0,5,4.29,39260,2,5,5,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9,422,42,16,1,2,0,0,0,0,1,1,0,5,4.29,39260,2,5,5,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9,707,69,56,0,0,0,0,1,0,0,0,1,9,36.44,51165,4,0,0,0,0,0,0,9,0,0,0,9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
9,707,69,56,0,0,0,0,1,0,0,0,1,9,31.82,51165,4,0,0,0,0,0,0,9,0,0,0,9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
9,466,7,27,1,2,0,0,0,0,0,0,0,4,35.18,40839,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
9,466,7,27,1,2,0,0,0,0,0,0,0,4,35.18,40839,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
9,466,7,27,1,2,0,0,0,0,0,0,0,4,39.8,40839,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
9,466,7,27,1,2,0,0,0,0,0,0,0,4,39.8,40839,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
9,551,20,61,0,0,0,0,0,1,0,0,0,10,57.56,53747,4,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
9,551,20,61,0,0,0,0,0,1,0,0,0,10,52.94,53747,4,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
9,563,30,92,0,2,0,0,0,0,0,0,0,1,55.45,37833,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9,563,30,92,0,2,0,0,0,0,0,0,0,1,60.07,37833,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9,576,68,19,0,2,0,0,1,0,0,0,0,9,31.82,51165,4,0,9,0,0,0,0,9,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
9,576,68,19,0,2,0,0,1,0,0,0,0,9,36.44,51165,4,0,9,0,0,0,0,9,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
9,549,35,99,1,2,0,0,0,0,0,0,0,7,17.76,47070,4,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
9,549,35,99,1,2,0,0,0,0,0,0,0,7,22.38,47070,4,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
9,603,45,48,0,0,0,0,0,1,0,1,1,11,37.56,62251,3,0,0,0,0,0,0,0,11,0,11,11,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
9,603,45,48,0,0,0,0,0,1,0,1,1,11,42.18,62251,3,0,0,0,0,0,0,0,11,0,11,11,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
9,591,29,41,0,0,0,0,0,0,0,1,0,1,61.29,37928,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
9,591,29,41,0,0,0,0,0,0,0,1,0,1,65.91,37928,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
9,555,44,55,0,0,0,0,0,0,0,1,0,5,34.22,44688,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9,555,44,55,0,0,0,0,0,0,0,1,0,5,38.84,44688,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9,568,78,60,0,2,0,0,0,0,0,0,0,7,22.38,47070,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
9,568,78,60,0,2,0,0,0,0,0,0,0,7,17.76,47070,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
10,615,16,17,0,2,0,0,1,0,0,0,1,30,2.67,53473,2,0,30,0,0,0,0,30,0,0,0,30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10,615,16,17,0,2,0,0,1,0,0,0,1,30,7.29,53473,2,0,30,0,0,0,0,30,0,0,0,30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10,612,98,87,0,0,1,0,0,0,1,1,0,4,51.42,42359,6,0,0,0,4,0,0,0,0,4,4,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
10,612,98,87,0,0,1,0,0,0,1,1,0,4,56.04,42359,6,0,0,0,4,0,0,0,0,4,4,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
10,469,47,77,0,0,0,1,0,0,0,0,0,0,29.97,37827,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
10,469,47,77,0,0,0,1,0,0,0,0,0,0,34.59,37827,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
10,597,88,98,0,0,0,0,0,1,0,1,0,10,69.41,70192,4,0,0,0,0,0,0,0,10,0,10,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10,597,88,98,0,0,0,0,0,1,0,1,0,10,64.79,70192,4,0,0,0,0,0,0,0,10,0,10,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10,597,88,98,0,0,0,0,0,1,0,1,0,10,57.56,53747,4,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
10,597,88,98,0,0,0,0,0,1,0,1,0,10,64.79,70192,4,0,0,0,0,0,0,0,10,0,10,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10,520,46,54,0,2,0,1,0,0,0,1,0,3,66.8,40933,2,0,3,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10,520,46,54,0,2,0,1,0,0,0,1,0,4,36.04,44312,2,0,4,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10,520,46,54,0,2,0,1,0,0,0,1,0,4,40.89,44312,2,0,4,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10,520,46,54,0,2,0,1,0,0,0,1,0,3,54.16,39713,2,0,3,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10,641,63,6,0,2,0,0,0,0,0,1,1,6,18.45,44273,2,0,6,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10,600,35,74,0,0,0,0,0,0,0,1,0,21,48.45,62775,3,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
10,600,35,74,0,0,0,0,0,0,0,1,0,21,43.83,62775,3,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
10,515,22,48,1,2,0,0,0,0,0,0,0,5,53.76,47588,6,5,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
10,515,22,48,1,2,0,0,0,0,0,0,0,5,49.14,47588,6,5,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
10,692,49,25,0,2,1,0,0,0,0,1,1,20,53.07,76083,4,0,20,0,20,0,0,0,0,0,20,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
10,692,49,25,0,2,1,0,0,0,0,1,1,20,57.69,76083,4,0,20,0,20,0,0,0,0,0,20,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
10,605,49,62,0,0,0,0,0,0,0,0,0,10,52.94,53747,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
10,605,49,62,0,0,0,0,0,0,0,0,0,10,57.56,53747,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
10,605,49,62,0,0,0,0,0,0,0,0,0,10,57.56,53747,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
10,455,66,3,0,2,0,1,0,0,1,1,0,1,34.82,37928,4,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
10,455,66,3,0,2,0,1,0,0,1,1,0,1,14.52,42435,2,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10,455,66,3,0,2,0,1,0,0,1,1,0,1,19.37,42435,2,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10,455,66,3,0,2,0,1,0,0,1,1,0,1,39.67,37928,4,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
10,630,49,30,0,0,0,0,0,1,0,1,0,5,7.1,43186,2,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10,630,49,30,0,0,0,0,0,1,0,1,0,5,2.48,43186,2,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10,591,48,46,0,2,0,0,0,0,0,0,0,6,36.27,58575,6,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
10,591,48,46,0,2,0,0,0,0,0,0,0,6,31.65,58575,6,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
10,487,40,36,0,2,0,0,0,0,0,0,0,0,33.99,41207,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10,487,40,36,0,2,0,0,0,0,0,0,0,0,29.37,41207,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10,482,24,76,0,2,0,0,0,0,0,0,0,5,35.58,45504,3,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10,482,24,76,0,2,0,0,0,0,0,0,0,3,54.16,39713,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10,482,24,76,0,2,0,0,0,0,0,0,0,5,40.43,45504,3,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10,482,24,76,0,2,0,0,0,0,0,0,0,3,59.01,39713,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10,617,26,52,0,2,0,0,0,1,0,0,1,2,60.5,39055,3,0,2,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
10,617,26,52,0,2,0,0,0,1,0,0,1,2,65.12,39055,3,0,2,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
10,664,79,59,0,2,0,0,0,1,0,1,1,4,44.65,40557,2,0,4,0,0,0,0,0,4,0,4,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10,664,79,59,0,2,0,0,0,1,0,1,1,4,49.27,40557,2,0,4,0,0,0,0,0,4,0,4,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10,580,24,82,0,0,0,1,0,0,0,1,0,6,18.45,44273,2,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10,580,24,82,0,0,0,1,0,0,0,1,0,30,2.67,53473,2,0,0,0,0,30,0,0,0,0,30,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10,580,24,82,0,0,0,1,0,0,0,1,0,30,7.29,53473,2,0,0,0,0,30,0,0,0,0,30,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9,504,32,81,0,2,0,0,0,0,0,0,0,0,7,37552,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
9,504,32,81,0,2,0,0,0,0,0,0,0,0,7,37552,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
9,504,32,81,0,2,0,0,0,0,0,0,0,0,11.62,37552,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
9,504,32,81,0,2,0,0,0,0,0,0,0,11,40.33,47934,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
9,548,86,84,0,2,0,0,0,0,0,1,0,11,27.99,45661,3,0,11,0,0,0,0,0,0,0,11,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
9,548,86,84,0,2,0,0,0,0,0,1,0,11,32.61,45661,3,0,11,0,0,0,0,0,0,0,11,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
9,596,96,88,0,0,1,0,0,0,0,1,0,6,36.27,58575,6,0,0,0,6,0,0,0,0,0,6,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
9,596,96,88,0,0,1,0,0,0,0,1,0,6,31.65,58575,6,0,0,0,6,0,0,0,0,0,6,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
9,550,39,69,1,2,0,0,0,0,1,1,0,10,46.93,59008,5,10,10,0,0,0,0,0,0,10,10,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
9,550,39,69,1,2,0,0,0,0,1,1,0,10,42.08,59008,5,10,10,0,0,0,0,0,0,10,10,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
9,550,39,69,1,2,0,0,0,0,1,1,0,10,46.93,59008,5,10,10,0,0,0,0,0,0,10,10,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
9,600,39,34,0,2,1,0,0,0,0,1,1,6,34.95,42330,3,0,6,0,6,0,0,0,0,0,6,6,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
9,600,39,34,0,2,1,0,0,0,0,1,1,9,42.44,34113,2,0,9,0,9,0,0,0,0,0,9,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9,600,39,34,0,2,1,0,0,0,0,1,1,6,30.33,42330,3,0,6,0,6,0,0,0,0,0,6,6,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
9,615,91,8,0,2,0,0,0,0,0,0,1,5,24.75,32821,3,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
9,615,91,8,0,2,0,0,0,0,0,0,1,0,11.62,37552,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
9,534,50,51,0,2,0,0,0,0,0,1,0,1,30.5,37928,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9,534,50,51,0,2,0,0,0,0,0,1,0,1,35.12,37928,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9,461,43,51,0,2,0,0,0,0,0,1,0,4,39.8,40839,3,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
9,461,43,51,0,2,0,0,0,0,0,1,0,36,34.65,69467,7,0,36,0,0,0,0,0,0,0,36,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0
9,461,43,51,0,2,0,0,0,0,0,1,0,2,37.72,39230,3,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
9,461,43,51,0,2,0,0,0,0,0,1,0,2,37.72,39230,3,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
9,461,43,51,0,2,0,0,0,0,0,1,0,36,34.65,69467,7,0,36,0,0,0,0,0,0,0,36,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0
9,461,43,51,0,2,0,0,0,0,0,1,0,4,39.8,40839,3,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
9,558,77,40,0,2,0,0,0,0,0,1,1,6,30.33,42330,3,0,6,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
9,558,77,40,0,2,0,0,0,0,0,1,1,6,34.95,42330,3,0,6,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
9,690,49,4,0,0,0,0,0,1,0,0,1,14,43.83,70147,3,0,0,0,0,0,0,0,14,0,0,14,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
9,690,49,4,0,0,0,0,0,1,0,0,1,14,39.21,70147,3,0,0,0,0,0,0,0,14,0,0,14,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
9,575,24,27,0,0,0,1,0,0,0,0,1,1,61.29,37928,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
9,575,24,27,0,0,0,1,0,0,0,0,1,0,33.7,37552,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10,555,33,33,1,2,0,1,0,0,0,1,0,20,25.31,64482,2,20,20,0,0,20,0,0,0,0,20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10,555,33,33,1,2,0,1,0,0,0,1,0,20,29.93,64482,2,20,20,0,0,20,0,0,0,0,20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10,616,57,93,0,0,0,0,0,0,0,1,1,10,52.94,53747,4,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
10,616,57,93,0,0,0,0,0,0,0,1,1,10,57.56,53747,4,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
10,630,87,23,0,0,0,0,0,1,0,0,1,10,57.56,53747,4,0,0,0,0,0,0,0,10,0,0,10,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
10,630,87,23,0,0,0,0,0,1,0,0,1,10,52.94,53747,4,0,0,0,0,0,0,0,10,0,0,10,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
10,525,96,68,0,0,1,0,0,0,1,0,0,2,23.93,38304,3,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
10,525,96,68,0,0,1,0,0,0,1,0,0,2,19.31,38304,3,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
10,488,80,90,1,2,0,0,0,0,0,1,0,5,49.14,47588,6,5,5,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
10,488,80,90,1,2,0,0,0,0,0,1,0,5,53.76,47588,6,5,5,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
10,592,45,42,0,0,0,1,0,0,0,0,1,0,29.08,37552,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10,592,45,42,0,0,0,1,0,0,0,0,1,0,33.7,37552,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10,515,15,52,0,0,0,0,0,1,0,0,0,5,57.06,63236,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
10,515,15,52,0,0,0,0,0,1,0,0,0,2,19.31,38304,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
10,533,95,32,1,2,0,0,0,0,0,0,0,27,82.15,73765,6,27,27,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0
10,533,95,32,1,2,0,0,0,0,0,0,0,27,77.52,73765,6,27,27,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0
10,533,95,32,1,2,0,0,0,0,0,0,0,1,8.02,41584,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
10,571,23,62,0,2,0,0,0,0,0,1,0,5,40.43,45504,3,0,5,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10,571,23,62,0,2,0,0,0,0,0,1,0,5,35.58,45504,3,0,5,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10,494,23,65,1,2,0,0,0,0,0,1,0,1,35.12,37928,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10,494,23,65,1,2,0,0,0,0,0,1,0,11,35.71,47934,3,11,11,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
10,494,23,65,1,2,0,0,0,0,0,1,0,1,30.5,37928,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10,494,23,65,1,2,0,0,0,0,0,1,0,11,40.33,47934,3,11,11,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
10,544,15,53,0,2,0,0,0,0,0,0,0,27,77.52,73765,6,0,27,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0
10,544,15,53,0,2,0,0,0,0,0,0,0,27,82.15,73765,6,0,27,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0
10,619,5,86,0,0,1,0,0,0,0,0,0,0,33.7,37552,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10,619,5,86,0,0,1,0,0,0,0,0,0,0,29.08,37552,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10,598,52,69,1,2,0,0,0,0,0,1,0,3,44.16,42336,3,3,3,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10,598,52,69,1,2,0,0,0,0,0,1,0,3,39.54,42336,3,3,3,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10,662,59,85,0,0,0,0,0,1,0,0,1,19,58.68,64792,2,0,0,0,0,0,0,0,19,0,0,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10,662,59,85,0,0,0,0,0,1,0,0,1,19,54.06,64792,2,0,0,0,0,0,0,0,19,0,0,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10,558,83,19,0,2,0,0,0,0,1,1,0,4,51.42,42359,6,0,4,0,0,0,0,0,0,4,4,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
10,558,83,19,0,2,0,0,0,0,1,1,0,4,56.04,42359,6,0,4,0,0,0,0,0,0,4,4,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
10,490,84,10,0,2,0,0,0,0,1,0,0,5,49.14,47588,6,0,5,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
10,490,84,10,0,2,0,0,0,0,1,0,0,5,53.76,47588,6,0,5,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
9,529,44,81,0,2,0,0,0,0,0,1,0,4,35.18,40839,3,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
9,529,44,81,0,2,0,0,0,0,0,1,0,4,35.18,40839,3,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
9,529,44,81,0,2,0,0,0,0,0,1,0,4,39.8,40839,3,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
9,529,44,81,0,2,0,0,0,0,0,1,0,4,39.8,40839,3,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
9,529,44,81,0,2,0,0,0,0,0,1,0,9,35.28,54118,3,0,9,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
9,622,71,92,0,2,0,0,0,0,0,1,1,0,29.97,37827,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
